1552917259
= Start time (s)
'Reltime', '44.00[A]', '28.00[A]', '4.00[A]'
3.125811999999999898e+03 3.500722975391390435e-11 1.993475003125855238e-11 3.001209957637085424e-12
3.127219000000000051e+03 3.482370988794336597e-11 1.951581604653362945e-11 2.975871936025664688e-12
3.128625000000000000e+03 3.505728346508973914e-11 1.996625781375271913e-11 2.998036497878220352e-12
3.130047000000000025e+03 3.498868902940266423e-11 1.976421283578222443e-11 2.959939151420121206e-12
3.131452999999999975e+03 3.534275649919038642e-11 1.990323530987048173e-11 2.974743715244976272e-12
3.132875000000000000e+03 3.485893518284655102e-11 1.990323530987048173e-11 2.992523112990697065e-12
3.134280999999999949e+03 3.529641162680619004e-11 2.013494752872713178e-11 2.965452319467209996e-12
3.135686999999999898e+03 3.524451216985191593e-11 1.956585934936860838e-11 2.964656948753474630e-12
3.137108999999999924e+03 3.532235615111289917e-11 1.936936548652123946e-11 2.934158775322326385e-12
3.138514999999999873e+03 3.462536507514712980e-11 1.973428191692772060e-11 2.976591412587326069e-12
3.139936999999999898e+03 3.559114461482160152e-11 1.992918850779457074e-11 2.927580487060987835e-12
3.141344000000000051e+03 3.466799763929273581e-11 2.018128719694090023e-11 2.969715402409423000e-12
3.142750000000000000e+03 3.568753625948772878e-11 1.965855082886047711e-11 2.968321768936910132e-12
3.144155999999999949e+03 3.499610670698594106e-11 1.988284537013385034e-11 2.950328783363209695e-12
3.145561999999999898e+03 3.478478963203635033e-11 1.975123536945844194e-11 2.977885733140839264e-12
3.146983999999999924e+03 3.518889693521209949e-11 1.982908802433680506e-11 2.978045978221932621e-12
3.148405999999999949e+03 3.464391273855227382e-11 1.958995986262035416e-11 2.946879068890795317e-12
3.149811999999999898e+03 3.548178417744907165e-11 1.997552991073181516e-11 3.028906986335400120e-12
3.151219000000000051e+03 3.467727494044225978e-11 1.953064272808280322e-11 3.015578238507732323e-12
3.152625000000000000e+03 3.543544277451182722e-11 1.921551112671338046e-11 2.996115942149879530e-12
3.154030999999999949e+03 3.541504589588129193e-11 1.963816088912384572e-11 3.004092200692420889e-12
3.155452999999999975e+03 3.532421577467914631e-11 1.947503269761341471e-11 2.956470788670340077e-12
3.156858999999999924e+03 3.484595598179929254e-11 1.997367722605947193e-11 2.968203807740543709e-12
3.158264999999999873e+03 3.460127323551276390e-11 1.989952994052579527e-11 3.009448159424499281e-12
3.159672000000000025e+03 3.524636138507730720e-11 1.939161504982411799e-11 2.961947961205302349e-12
3.161094000000000051e+03 3.494234415701846785e-11 1.929892877450267719e-11 2.991902298826731865e-12
3.162500000000000000e+03 3.559671307717948707e-11 1.983464954780078671e-11 2.917745038633068333e-12
3.163905999999999949e+03 3.544655888254588660e-11 1.961034980235698555e-11 2.940105841078843874e-12
3.165311999999999898e+03 3.523709449226863910e-11 1.982538438971559458e-11 2.965140069241534171e-12
3.166719000000000051e+03 3.513327476167837915e-11 2.009972917271785064e-11 2.961600149148368999e-12
3.168139999999999873e+03 3.510361792913307966e-11 1.961590959109749122e-11 2.977408901025380139e-12
3.169547000000000025e+03 3.520928340550177893e-11 1.959552312080781178e-11 2.969776768252385679e-12
3.170952999999999975e+03 3.532607539824539344e-11 1.926185773382105282e-11 2.947072056877497737e-12
3.172358999999999924e+03 3.444184867862354338e-11 1.956401013414321710e-11 2.980667145394133577e-12
3.173780999999999949e+03 3.582471472252102274e-11 1.961035327180393750e-11 2.960550424604968534e-12
3.175186999999999898e+03 3.505172194162575749e-11 1.984762354467761725e-11 2.948715924211420258e-12
3.176594000000000051e+03 3.526490210958854732e-11 1.994772749758233488e-11 2.959497447455050612e-12
3.178014999999999873e+03 3.527787090229494993e-11 1.986987137325701980e-11 3.022105786107398551e-12
3.179436999999999898e+03 3.528900088811681712e-11 2.008304807177285767e-11 2.999259694769218498e-12
3.180844000000000051e+03 3.524264907683871684e-11 2.001075347091152423e-11 2.967851658874920417e-12
3.182250000000000000e+03 3.494790914992940145e-11 1.963259936565986408e-11 2.942620539597706752e-12
3.183655999999999949e+03 3.532421230523219435e-11 2.020168581029491151e-11 2.990738733055220422e-12
3.185077999999999975e+03 3.468098030978694624e-11 2.002002036372019234e-11 2.996746730973831596e-12
3.186483999999999924e+03 3.473103402096278103e-11 1.962518342280006323e-11 2.966030632906013764e-12
3.187889999999999873e+03 3.541504936532824388e-11 1.979201698365518070e-11 2.990691245000065557e-12
3.189297000000000025e+03 3.560227113119651676e-11 1.969377091959323423e-11 2.974013396661590036e-12
3.190702999999999975e+03 3.521114302906802607e-11 1.969191129602698709e-11 2.955073035229571765e-12
3.192125000000000000e+03 3.507582765904793121e-11 1.998851258122602559e-11 2.967670163431246344e-12
3.193530999999999949e+03 3.553183441917795449e-11 1.989397015178528960e-11 3.008700710446787774e-12
3.194952999999999975e+03 3.556889852096567495e-11 1.942683514055687510e-11 2.959931128324044813e-12
3.196375000000000000e+03 3.490342390111145221e-11 2.002928552180538446e-11 2.931854845705794688e-12
3.197780999999999949e+03 3.505357809574505268e-11 1.958439486970942056e-11 2.967094235237222044e-12
3.199202999999999975e+03 3.480703572589227690e-11 1.986986790381006784e-11 2.999795507482860835e-12
3.200608999999999924e+03 3.492751574074581811e-11 1.909317148829359212e-11 2.953420927959138353e-12
3.202030999999999949e+03 3.498869249884961619e-11 1.948429612097513086e-11 2.985569907618113028e-12
3.203436999999999898e+03 3.461424202821916651e-11 2.008304286760242974e-11 3.011947895953381860e-12
3.204844000000000051e+03 3.528158667998049225e-11 1.978645199074424710e-11 2.945764509057480218e-12
3.206264999999999873e+03 3.487746896846388722e-11 1.942683687528035108e-11 2.977049379584983946e-12
3.207672000000000025e+03 3.453824032328967064e-11 1.992919024251804672e-11 3.001803233065869492e-12
3.209077999999999975e+03 3.486819860620826717e-11 1.990880030278141533e-11 2.957499262851159827e-12
3.210500000000000000e+03 3.504430079459552871e-11 1.958810544322453495e-11 2.994438030867740963e-12
3.211905999999999949e+03 3.485894212174045492e-11 1.960479174833995586e-11 2.950833587894718946e-12
3.213311999999999898e+03 3.478478616258939837e-11 1.955474150661107302e-11 2.997491144185460143e-12
3.214719000000000051e+03 3.515182242508352317e-11 1.994540123340104998e-11 2.939699482104596306e-12
3.216139999999999873e+03 3.481444646458164982e-11 1.971426320801494825e-11 2.954179869479878207e-12
3.217547000000000025e+03 3.531309272775118302e-11 1.969933417778069185e-11 2.972365192518977572e-12
3.218969000000000051e+03 3.503503390178686061e-11 1.984206722538406353e-11 2.970411243363724196e-12
3.220389999999999873e+03 3.514625743217258957e-11 2.028510172336073225e-11 2.963183734841501327e-12
3.221797000000000025e+03 3.515923663321984804e-11 2.029251766622053310e-11 2.988920742852396728e-12
3.223219000000000051e+03 3.460126976606581195e-11 1.949356648323075092e-11 2.947577078249441485e-12
3.224625000000000000e+03 3.556519315162098849e-11 1.982352823559629940e-11 2.980101408700530641e-12
3.226030999999999949e+03 3.527601474817565474e-11 1.964186452374505620e-11 2.960795454295950258e-12
3.227436999999999898e+03 3.498870637663742400e-11 1.980869634987669770e-11 2.996061948881689752e-12
3.228844000000000051e+03 3.510547408325237484e-11 1.990694414866212014e-11 2.982797602663067593e-12
3.230264999999999873e+03 3.511660059962729008e-11 1.974567037654750834e-11 3.016253913301625289e-12
3.231672000000000025e+03 3.492010500205644519e-11 1.983650223247312994e-11 2.963731473779041004e-12
3.233077999999999975e+03 3.517406504949249779e-11 1.927668615009370257e-11 2.952965779887128939e-12
3.234483999999999924e+03 3.520186919736545406e-11 1.960849885240811830e-11 2.988563823497214500e-12
3.235905999999999949e+03 3.510547408325237484e-11 1.981055250399599288e-11 3.011318191331602279e-12
3.237311999999999898e+03 3.522041339132364612e-11 1.958996159734383014e-11 2.970024400028581368e-12
3.238733999999999924e+03 3.544841503666518179e-11 1.970860107058935995e-11 2.983167966125188642e-12
3.240139999999999873e+03 3.486635286042982784e-11 1.964001010434923700e-11 3.002507097116247081e-12
3.241561999999999898e+03 3.479961110941509617e-11 1.965298757067301949e-11 2.961736975462536670e-12
3.242969000000000051e+03 3.486820901454912303e-11 1.975493900407965242e-11 2.941829939373530323e-12
3.244389999999999873e+03 3.504244464047623353e-11 1.972898927560251536e-11 2.978318763488529974e-12
3.245797000000000025e+03 3.456049335603950112e-11 1.959366349724156464e-11 2.966637135601302155e-12
3.247202999999999975e+03 3.517591773416484102e-11 1.982352823559629940e-11 2.974323912163789885e-12
3.248625000000000000e+03 3.492567693386128269e-11 1.989025957827017521e-11 2.921425254487353129e-12
3.250030999999999949e+03 3.488859201539185051e-11 1.944907776496584972e-11 2.967713531518145764e-12
3.251436999999999898e+03 3.516479468723687773e-11 1.986987137325701980e-11 2.963889767296223887e-12
3.252858999999999924e+03 3.513327823112533110e-11 1.988284537013385034e-11 2.964250156098358069e-12
3.254280999999999949e+03 3.531309272775118302e-11 1.970303607767842635e-11 2.994576158224515616e-12
3.255686999999999898e+03 3.542617241225620717e-11 2.000889905151570503e-11 2.960177675898068017e-12
3.257094000000000051e+03 3.482742219618195634e-11 1.970674491647006477e-11 2.974991347021171961e-12
3.258500000000000000e+03 3.534274609084953056e-11 1.982167555092395617e-11 3.024694860895293935e-12
3.259905999999999949e+03 3.528529204932517871e-11 2.002558015246069800e-11 2.972785862961901948e-12
3.261327999999999975e+03 3.514069243926165598e-11 1.953064446280627919e-11 2.950998169784502245e-12
3.262733999999999924e+03 3.476439969229971894e-11 1.957142087283259002e-11 2.979253562601646976e-12
3.264139999999999873e+03 3.524265601573262074e-11 1.993290081603316111e-11 2.957679240411792421e-12
3.265547000000000025e+03 3.461795780590470883e-11 1.996626128319967108e-11 2.996260141038820102e-12
3.266969000000000051e+03 3.495532335806572632e-11 1.970303434295495038e-11 3.016402015318386809e-12
3.268375000000000000e+03 3.547250340685259573e-11 1.987728905084029662e-11 2.941109378609696456e-12
3.269797000000000025e+03 3.454936337021763393e-11 1.988099268546150711e-11 2.960674240493066378e-12
3.271202999999999975e+03 3.505727652619583523e-11 1.981981939680466098e-11 2.963840110836724051e-12
3.272608999999999924e+03 3.483854871255687158e-11 2.002743110240956526e-11 2.949300959703693437e-12
3.274014999999999873e+03 3.497015871323227998e-11 2.010158185739019387e-11 2.947445456105701744e-12
3.275422000000000025e+03 3.499795939165828429e-11 1.943610376808901918e-11 2.957730414754333736e-12
3.276844000000000051e+03 3.523338218403004873e-11 1.974752479594332755e-11 2.961255156017084111e-12
3.278264999999999873e+03 3.518518809642046108e-11 2.001630979020507795e-11 2.998817340282844413e-12
3.279672000000000025e+03 3.478664578615564551e-11 1.961220422175280476e-11 2.976417940239728388e-12
3.281077999999999975e+03 3.523523486870239196e-11 1.975679515819894760e-11 2.934505720017521746e-12
3.282500000000000000e+03 3.573202844719958193e-11 1.965113141655372431e-11 2.993985484880945513e-12
3.283905999999999949e+03 3.502205817018655409e-11 1.973825443368770749e-11 2.929947300403523691e-12
3.285311999999999898e+03 3.527045322471167310e-11 2.009646268841258632e-11 2.939500205745293471e-12
3.286733999999999924e+03 3.478849153193408483e-11 1.943239492929738077e-11 3.000599551813976085e-12
3.288139999999999873e+03 3.544285698264815210e-11 1.930819566731134529e-11 2.972639712509050902e-12
3.289547000000000025e+03 3.456789715583497014e-11 2.026285389478132970e-11 2.977903297216033529e-12
3.290952999999999975e+03 3.516108584844523932e-11 1.937678489882799227e-11 2.990204221384185068e-12
3.292358999999999924e+03 3.501279821627178990e-11 1.975308805413078517e-11 2.993106847440363261e-12
3.293780999999999949e+03 3.550587948653038950e-11 2.004597009219732939e-11 2.992843603152883780e-12
3.295186999999999898e+03 3.490713273990309062e-11 1.986059927627792376e-11 2.994863254959789778e-12
3.296594000000000051e+03 3.503318468656146933e-11 1.977347799386741656e-11 2.948460486179582674e-12
3.298000000000000000e+03 3.503689352535310775e-11 1.942497898643757992e-11 2.977958374686395793e-12
3.299405999999999949e+03 3.589144606519489855e-11 2.027768404577745542e-11 3.075855759329670924e-12
3.300827999999999975e+03 3.528529551877213066e-11 1.978645372546772307e-11 3.004696751823798806e-12
3.302233999999999924e+03 3.505727305674888328e-11 2.046676196576502349e-11 3.047584320320373408e-12
3.303639999999999873e+03 3.599340617221891137e-11 2.002743457185651721e-11 3.068451309012898420e-12
3.305061999999999898e+03 3.587291227957756234e-11 2.014422309515317977e-11 3.062430734349086414e-12
3.306469000000000051e+03 3.597116007836298479e-11 2.020724386431194119e-11 3.062442660572983755e-12
3.307875000000000000e+03 3.584139582346601571e-11 2.007933923298121925e-11 3.053324953983249657e-12
3.309297000000000025e+03 3.534646186853507288e-11 2.000519021272406661e-11 3.046829715608323497e-12
3.310719000000000051e+03 3.526303901657534823e-11 1.996255591385498462e-11 3.044417799455412244e-12
3.312125000000000000e+03 3.541134399598355742e-11 2.001074826674109630e-11 3.020918801568961420e-12
3.313530999999999949e+03 3.537241333173568592e-11 2.007563039418958084e-11 3.073987462146043903e-12
3.314936999999999898e+03 3.583398161532969084e-11 2.027027157236460653e-11 2.972812317494910594e-12
3.316358999999999924e+03 3.535943760013537940e-11 2.011455758899050039e-11 3.041667612224685513e-12
3.317780999999999949e+03 3.545396962123525952e-11 1.996997185671478547e-11 3.039053383946388465e-12
3.319202999999999975e+03 3.502206163963350605e-11 2.011270490431815716e-11 2.998450663108109815e-12
3.320608999999999924e+03 3.586178923264959906e-11 2.007192329012141840e-11 3.026016286503119268e-12
3.322014999999999873e+03 3.596188624666041278e-11 1.999963042398356095e-11 3.087709124841020447e-12
3.323422000000000025e+03 3.600637843437226593e-11 2.013495273289755971e-11 3.050909785223820947e-12
3.324844000000000051e+03 3.535016376843280739e-11 1.990880030278141533e-11 3.011131708557934772e-12
3.326250000000000000e+03 3.483112756552664280e-11 1.979758024184263832e-11 3.016873860103852500e-12
3.327655999999999949e+03 3.552997132616475540e-11 2.016460783071938323e-11 3.054624478707190782e-12
3.329077999999999975e+03 3.544099388963495301e-11 2.009787301859855546e-11 3.054352560802331418e-12
3.330483999999999924e+03 3.537241333173568592e-11 2.005338603505713024e-11 3.022589557116761583e-12
3.331889999999999873e+03 3.539836479493629895e-11 2.019797523677979711e-11 3.030283055732718722e-12
3.333311999999999898e+03 3.533719844517335673e-11 1.981425787334067934e-11 3.048412867620586830e-12
3.334719000000000051e+03 3.539651211026395572e-11 2.006821445132977999e-11 3.044218306255674911e-12
3.336139999999999873e+03 3.520557456671014052e-11 1.971972064807037128e-11 3.053944683945042371e-12
3.337547000000000025e+03 3.528342895631197962e-11 1.977903778260792222e-11 3.010511978596142058e-12
3.338952999999999975e+03 3.582842356131266115e-11 1.956401013414321710e-11 3.031546801784967826e-12
3.340358999999999924e+03 3.513142207700603592e-11 1.998294585359161601e-11 3.021452662718693283e-12
3.341780999999999949e+03 3.531123310418493588e-11 2.024431663971704154e-11 3.033055577528198654e-12
3.343186999999999898e+03 3.600081691090828429e-11 1.996811743731896627e-11 3.040517490560112890e-12
3.344594000000000051e+03 3.504244464047623353e-11 1.977903951733139820e-11 3.086651810882412583e-12
3.346000000000000000e+03 3.518333194230116590e-11 2.005895102796806384e-11 3.046289132405122224e-12
3.347405999999999949e+03 3.518889346576514754e-11 2.010343801150948906e-11 3.063631813515765856e-12
3.348827999999999975e+03 3.571164544635685445e-11 1.989211573238947039e-11 3.056455479336084302e-12
3.350233999999999924e+03 3.496458678142744247e-11 2.045749507295635539e-11 3.020807128745195413e-12
